filename,deployment_id,timestamp,temperature,confidence,extraction_status
SC11_20240108075501.JPG,SC11,20240108075501,2.0,1.0,manual_entry
SC11_20240108080501.JPG,SC11,20240108080501,2.0,1.0,manual_entry
SC11_20240108081501.JPG,SC11,20240108081501,2.0,1.0,manual_entry
SC11_20240108082501.JPG,SC11,20240108082501,2.0,1.0,manual_entry
SC11_20240108083501.JPG,SC11,20240108083501,2.0,1.0,manual_entry
SC11_20240114094501.JPG,SC11,20240114094501,12.0,1.0,manual_entry
SC3_20231127082501.JPG,SC3,20231127082501,11.0,1.0,manual_entry
SC3_20231201084501.JPG,SC3,20231201084501,12.0,1.0,manual_entry
SC3_20231202101501.JPG,SC3,20231202101501,20.0,1.0,manual_entry
SC3_20231202105001.JPG,SC3,20231202105001,20.0,1.0,manual_entry
SC3_20231202105501.JPG,SC3,20231202105501,20.0,1.0,manual_entry
SC4_20231210112001.JPG,SC4,20231210112001,21.0,1.0,manual_entry
SC4_20231211102001.JPG,SC4,20231211102001,20.0,1.0,manual_entry
SC5_20240108100001.JPG,SC5,20240108100001,11.0,1.0,manual_entry
SC5_20240110100001.JPG,SC5,20240110100001,12.0,1.0,manual_entry
SC5_20240111100001.JPG,SC5,20240111100001,11.0,1.0,manual_entry
SC5_20240112100001.JPG,SC5,20240112100001,12.0,1.0,manual_entry
SC5_20240120095001.JPG,SC5,20240120095001,14.0,1.0,manual_entry
SC6_20231220224001.JPG,SC6,20231220224001,13.0,1.0,manual_entry
SC6_20240102102001.JPG,SC6,20240102102001,14.0,1.0,manual_entry
SC6_20240104103001.JPG,SC6,20240104103001,12.0,1.0,manual_entry
SC7_20231222100501.JPG,SC7,20231222100501,14.0,1.0,manual_entry
SC7_20231230102501.JPG,SC7,20231230102501,12.0,1.0,manual_entry
SC7_20231230103501.JPG,SC7,20231230103501,12.0,1.0,manual_entry
SC7_20240101102501.JPG,SC7,20240101102501,14.0,1.0,manual_entry
SC7_20240102094501.JPG,SC7,20240102094501,12.0,1.0,manual_entry
SC7_20240103100501.JPG,SC7,20240103100501,12.0,1.0,manual_entry
SC7_20240103102501.JPG,SC7,20240103102501,12.0,1.0,manual_entry
SC7_20240104100501.JPG,SC7,20240104100501,12.0,1.0,manual_entry
SLC6_1_20231204091001.JPG,SLC6_1,20231204091001,21.0,1.0,manual_entry
SLC6_1_20231204220001.JPG,SLC6_1,20231204220001,18.0,1.0,manual_entry
SLC6_1_20231204221001.JPG,SLC6_1,20231204221001,18.0,1.0,manual_entry
SLC6_1_20231204225001.JPG,SLC6_1,20231204225001,16.0,1.0,manual_entry
SLC6_1_20231205103001.JPG,SLC6_1,20231205103001,31.0,1.0,manual_entry
SLC6_1_20231207100001.JPG,SLC6_1,20231207100001,21.0,1.0,manual_entry
SLC6_1_20231207101001.JPG,SLC6_1,20231207101001,22.0,1.0,manual_entry
SLC6_1_20231209101001.JPG,SLC6_1,20231209101001,22.0,1.0,manual_entry
SLC6_1_20231209102001.JPG,SLC6_1,20231209102001,23.0,1.0,manual_entry
SLC6_1_20231209103001.JPG,SLC6_1,20231209103001,24.0,1.0,manual_entry
SLC6_1_20231209104001.JPG,SLC6_1,20231209104001,24.0,1.0,manual_entry
SLC6_1_20231211092001.JPG,SLC6_1,20231211092001,21.0,1.0,manual_entry
SLC6_1_20231214094001.JPG,SLC6_1,20231214094001,22.0,1.0,manual_entry
SLC6_1_20231214095001.JPG,SLC6_1,20231214095001,22.0,1.0,manual_entry
SLC6_1_20231216103001.JPG,SLC6_1,20231216103001,27.0,1.0,manual_entry
SLC6_2_20231204101201.JPG,SLC6_2,20231204101201,18.0,1.0,manual_entry
SLC6_2_20231212101201.JPG,SLC6_2,20231212101201,17.0,1.0,manual_entry
SLC6_2_20231214081201.JPG,SLC6_2,20231214081201,11.0,1.0,manual_entry
SLC6_2_20231224103201.JPG,SLC6_2,20231224103201,16.0,1.0,manual_entry
UDMH1_20240106043001.JPG,UDMH1,20240106043001,2.0,1.0,manual_entry
UDMH1_20240106063001.JPG,UDMH1,20240106063001,2.0,1.0,manual_entry
UDMH1_20240106064003.JPG,UDMH1,20240106064003,2.0,1.0,manual_entry
UDMH1_20240106065001.JPG,UDMH1,20240106065001,1.0,1.0,manual_entry
UDMH1_20240106070001.JPG,UDMH1,20240106070001,1.0,1.0,manual_entry
UDMH1_20240106071001.JPG,UDMH1,20240106071001,1.0,1.0,manual_entry
UDMH1_20240106072001.JPG,UDMH1,20240106072001,1.0,1.0,manual_entry
UDMH1_20240106073001.JPG,UDMH1,20240106073001,2.0,1.0,manual_entry
UDMH1_20240106074001.JPG,UDMH1,20240106074001,2.0,1.0,manual_entry
UDMH1_20240106075001.JPG,UDMH1,20240106075001,2.0,1.0,manual_entry
UDMH1_20240106080001.JPG,UDMH1,20240106080001,2.0,1.0,manual_entry
UDMH1_20240106081001.JPG,UDMH1,20240106081001,2.0,1.0,manual_entry
UDMH1_20240106082001.JPG,UDMH1,20240106082001,2.0,1.0,manual_entry
UDMH1_20240106083001.JPG,UDMH1,20240106083001,2.0,1.0,manual_entry
UDMH1_20240106084001.JPG,UDMH1,20240106084001,2.0,1.0,manual_entry
UDMH1_20240106085001.JPG,UDMH1,20240106085001,2.0,1.0,manual_entry
UDMH1_20240106090001.JPG,UDMH1,20240106090001,2.0,1.0,manual_entry
UDMH1_20240111092001.JPG,UDMH1,20240111092001,9.0,1.0,manual_entry
UDMH1_20240112055001.JPG,UDMH1,20240112055001,2.0,1.0,manual_entry
UDMH1_20240112060001.JPG,UDMH1,20240112060001,1.0,1.0,manual_entry
UDMH1_20240112061001.JPG,UDMH1,20240112061001,2.0,1.0,manual_entry
UDMH1_20240112062001.JPG,UDMH1,20240112062001,1.0,1.0,manual_entry
UDMH1_20240112063001.JPG,UDMH1,20240112063001,0.0,1.0,manual_entry
UDMH1_20240112064001.JPG,UDMH1,20240112064001,0.0,1.0,manual_entry
UDMH1_20240112065001.JPG,UDMH1,20240112065001,0.0,1.0,manual_entry
UDMH1_20240112070001.JPG,UDMH1,20240112070001,0.0,1.0,manual_entry
UDMH1_20240112071001.JPG,UDMH1,20240112071001,0.0,1.0,manual_entry
UDMH1_20240112072001.JPG,UDMH1,20240112072001,0.0,1.0,manual_entry
UDMH1_20240112073001.JPG,UDMH1,20240112073001,0.0,1.0,manual_entry
UDMH1_20240112074001.JPG,UDMH1,20240112074001,1.0,1.0,manual_entry
UDMH1_20240112075001.JPG,UDMH1,20240112075001,2.0,1.0,manual_entry
UDMH1_20240113095001.JPG,UDMH1,20240113095001,10.0,1.0,manual_entry
UDMH3_20240125103001.JPG,UDMH3,20240125103001,15.0,1.0,manual_entry
UDMH3_20240125105001.JPG,UDMH3,20240125105001,15.0,1.0,manual_entry
UDMH3_20240126102001.JPG,UDMH3,20240126102001,14.0,1.0,manual_entry
UDMH3_20240127103001.JPG,UDMH3,20240127103001,18.0,1.0,manual_entry
UDMH3_20240128103001.JPG,UDMH3,20240128103001,19.0,1.0,manual_entry
UDMH3_20240129102001.JPG,UDMH3,20240129102001,19.0,1.0,manual_entry
UDMH3_20240129103001.JPG,UDMH3,20240129103001,19.0,1.0,manual_entry
UDMH3_20240129104001.JPG,UDMH3,20240129104001,19.0,1.0,manual_entry
