filename,count,deployment_id,timestamp,sun_cell_count
SC6_20231215132001.JPG,0,SC6,20231215132001,0
SC6_20231215135001.JPG,1,SC6,20231215135001,0
SC6_20231215142001.JPG,0,SC6,20231215142001,0
SC6_20231215145001.JPG,1,SC6,20231215145001,0
SC6_20231215152001.JPG,1,SC6,20231215152001,0
SC6_20231215155001.JPG,2,SC6,20231215155001,0
SC6_20231215162002.JPG,2,SC6,20231215162002,0
SC6_20231215165002.JPG,0,SC6,20231215165002,0
SC6_20231215172001.JPG,0,SC6,20231215172001,0
SC6_20231215175001.JPG,0,SC6,20231215175001,0
SC6_20231215182001.JPG,0,SC6,20231215182001,0
SC6_20231215185001.JPG,0,SC6,20231215185001,0
SC6_20231215192001.JPG,0,SC6,20231215192001,0
SC6_20231215195001.JPG,0,SC6,20231215195001,0
SC6_20231215202001.JPG,0,SC6,20231215202001,0
SC6_20231215205001.JPG,0,SC6,20231215205001,0
SC6_20231215212001.JPG,0,SC6,20231215212001,0
SC6_20231215215001.JPG,0,SC6,20231215215001,0
SC6_20231215222001.JPG,0,SC6,20231215222001,0
SC6_20231215225001.JPG,0,SC6,20231215225001,0
SC6_20231215232001.JPG,0,SC6,20231215232001,0
SC6_20231215235000.JPG,0,SC6,20231215235000,0
SC6_20231216002001.JPG,0,SC6,20231216002001,0
SC6_20231216005001.JPG,0,SC6,20231216005001,0
SC6_20231216012001.JPG,0,SC6,20231216012001,0
SC6_20231216015001.JPG,0,SC6,20231216015001,0
SC6_20231216022001.JPG,0,SC6,20231216022001,0
SC6_20231216025001.JPG,0,SC6,20231216025001,0
SC6_20231216032001.JPG,0,SC6,20231216032001,0
SC6_20231216035001.JPG,0,SC6,20231216035001,0
SC6_20231216042001.JPG,0,SC6,20231216042001,0
SC6_20231216045001.JPG,0,SC6,20231216045001,0
SC6_20231216052001.JPG,0,SC6,20231216052001,0
SC6_20231216055001.JPG,0,SC6,20231216055001,0
SC6_20231216062001.JPG,0,SC6,20231216062001,0
SC6_20231216065001.JPG,0,SC6,20231216065001,0
SC6_20231216072002.JPG,0,SC6,20231216072002,0
SC6_20231216075001.JPG,0,SC6,20231216075001,0
SC6_20231216082001.JPG,0,SC6,20231216082001,0
SC6_20231216085001.JPG,0,SC6,20231216085001,0
SC6_20231216092001.JPG,0,SC6,20231216092001,0
SC6_20231216095001.JPG,0,SC6,20231216095001,0
SC6_20231216102001.JPG,0,SC6,20231216102001,0
SC6_20231216105001.JPG,0,SC6,20231216105001,0
SC6_20231216112001.JPG,0,SC6,20231216112001,0
SC6_20231216115001.JPG,0,SC6,20231216115001,0
SC6_20231216122001.JPG,0,SC6,20231216122001,0
SC6_20231216125001.JPG,5,SC6,20231216125001,0
SC6_20231216132001.JPG,13,SC6,20231216132001,0
SC6_20231216135001.JPG,31,SC6,20231216135001,0
SC6_20231216142001.JPG,86,SC6,20231216142001,0
SC6_20231216145002.JPG,111,SC6,20231216145002,0
SC6_20231216152001.JPG,120,SC6,20231216152001,0
SC6_20231216155001.JPG,228,SC6,20231216155001,0
SC6_20231216162001.JPG,70,SC6,20231216162001,0
SC6_20231216165001.JPG,78,SC6,20231216165001,0
SC6_20231216172001.JPG,78,SC6,20231216172001,0
